message,label
Respon admin buruk sekali. Admin tidak berguna sama sekali.,1
Layanan paling buruk yang pernah saya lihat. Buruk sekali pelayanannya. (PD Sinaga Gunarto (Persero) Tbk),1
Website ini sampah dan tidak berguna. Buruk sekali pelayanannya. (PT Anggriawan Januar),1
Mohon informasi paket production yang tersedia. Apakah tersedia paket untuk event kecil?,0
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Tolong kirimkan katalog production terbaru.,0
Sistem kalian bikin emosi. Hasil kerja kalian jelek banget. (UD Kusmawati Hasanah (Persero) Tbk),1
Parah banget hasil produksinya. Buruk sekali pelayanannya.,1
Sistem kalian bikin emosi. Hasil kerja kalian jelek banget. (PT Hutagalung Agustina Tbk),1
Parah banget hasil produksinya. Buruk sekali pelayanannya. (PT Wulandari Aryani),1
Tim kalian sangat tidak kompeten. Admin tidak berguna sama sekali.,1
Berapa estimasi harga untuk backdrop ukuran besar? Saya tertarik dengan portofolio perusahaan. (PT Firgantoro Samosir Tbk),0
Website kalian sangat membantu untuk referensi event. Saya tertarik dengan portofolio perusahaan.,0
Parah banget hasil produksinya. Admin tidak berguna sama sekali. (PT Lailasari),1
Saya ingin menjadwalkan meeting dengan tim production. Saya ingin mengetahui detail layanan. (Perum Pratiwi Ardianto (Persero) Tbk),0
Apakah bisa request desain booth custom untuk pameran? Saya ingin mengetahui detail layanan.,0
Sistem kalian bikin emosi. Kalian tidak becus kerja. (CV Napitupulu Lestari),1
"Dasar goblok, balas chat lama. Kalian tidak becus kerja. (PT Siregar)",1
Berapa estimasi harga untuk backdrop ukuran besar? Saya tertarik dengan portofolio perusahaan.,0
Tim kalian tidak profesional sama sekali. Kalian tidak becus kerja.,1
"Bangsat, masa revisi lama banget. Hasil kerja kalian jelek banget.",1
Goblok banget cara kerja kalian. Kalian tidak becus kerja.,1
Apakah tersedia layanan instalasi outdoor? Apakah tersedia paket untuk event kecil? (Perum Manullang Utama (Persero) Tbk),0
Respon admin buruk sekali. Hasil kerja kalian jelek banget.,1
Tim kalian sangat profesional dan responsif. Apakah tersedia paket untuk event kecil? (CV Kuswandari Wahyudin),0
Apakah bisa request desain booth custom untuk pameran? Tolong kirimkan katalog production terbaru. (CV Ardianto Rajata Tbk),0
Respon admin buruk sekali. Saya kecewa berat dengan layanan ini.,1
Tim kalian tidak profesional sama sekali. Hasil kerja kalian jelek banget.,1
Admin tolol dan tidak membantu. Hasil kerja kalian jelek banget.,1
Apakah tersedia layanan instalasi outdoor? Saya ingin mengetahui detail layanan. (PT Haryanti (Persero) Tbk),0
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Apakah tersedia paket untuk event kecil?,0
"Bangsat, masa revisi lama banget. Buruk sekali pelayanannya.",1
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Tolong kirimkan katalog production terbaru.,0
Layanan paling buruk yang pernah saya lihat. Saya kecewa berat dengan layanan ini.,1
Website ini sampah dan tidak berguna. Kalian tidak becus kerja. (UD Prasetyo),1
Tim kalian sangat profesional dan responsif. Tolong kirimkan katalog production terbaru. (PD Palastri Siregar (Persero) Tbk),0
Berapa estimasi harga untuk backdrop ukuran besar? Saya tertarik dengan portofolio perusahaan.,0
Admin kalian bodoh banget. Kalian tidak becus kerja.,1
Layanan paling buruk yang pernah saya lihat. Saya kecewa berat dengan layanan ini.,1
Saya tertarik menggunakan jasa production untuk acara kampus. Apakah tersedia paket untuk event kecil? (UD Maheswara Santoso Tbk),0
Website ini sampah dan tidak berguna. Hasil kerja kalian jelek banget.,1
Respon admin buruk sekali. Buruk sekali pelayanannya.,1
Admin kalian bodoh banget. Hasil kerja kalian jelek banget.,1
Berapa estimasi harga untuk backdrop ukuran besar? Saya ingin mengetahui detail layanan.,0
Apakah ada promo untuk event akhir tahun? Saya ingin mengetahui detail layanan. (UD Marpaung (Persero) Tbk),0
Apakah bisa request desain booth custom untuk pameran? Mohon bantuan untuk konsultasi desain. (Perum Dabukke),0
Layanan paling buruk yang pernah saya lihat. Kalian tidak becus kerja.,1
Saya ingin membuat booth dengan desain minimalis. Mohon bantuan untuk konsultasi desain.,0
Layanan paling buruk yang pernah saya lihat. Saya kecewa berat dengan layanan ini. (PD Situmorang),1
Tim kalian sangat tidak kompeten. Hasil kerja kalian jelek banget. (CV Pranowo Tbk),1
Saya ingin membuat booth dengan desain minimalis. Tolong kirimkan katalog production terbaru.,0
Apakah ada promo untuk event akhir tahun? Tolong kirimkan katalog production terbaru. (UD Hassanah (Persero) Tbk),0
Pelayanan kalian jelek dan lambat. Admin tidak berguna sama sekali.,1
Saya ingin membuat booth dengan desain minimalis. Tolong kirimkan katalog production terbaru. (Perum Rajasa Gunawan),0
Berapa estimasi harga untuk backdrop ukuran besar? Mohon bantuan untuk konsultasi desain. (UD Jailani Tampubolon),0
Layanan paling buruk yang pernah saya lihat. Admin tidak berguna sama sekali.,1
Apakah bisa request desain booth custom untuk pameran? Saya tertarik dengan portofolio perusahaan.,0
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Tolong kirimkan katalog production terbaru. (Perum Maryati Nasyiah),0
Apakah tersedia layanan instalasi outdoor? Saya tertarik dengan portofolio perusahaan.,0
Apakah ada promo untuk event akhir tahun? Tolong kirimkan katalog production terbaru.,0
Pelayanan kalian jelek dan lambat. Buruk sekali pelayanannya.,1
Pelayanan sangat mengecewakan dan parah. Hasil kerja kalian jelek banget.,1
Berapa estimasi harga untuk backdrop ukuran besar? Tolong kirimkan katalog production terbaru. (PT Hutagalung),0
Apakah ada promo untuk event akhir tahun? Apakah tersedia paket untuk event kecil?,0
Terima kasih atas respon cepat dari tim. Mohon bantuan untuk konsultasi desain. (PD Wijayanti Rajasa (Persero) Tbk),0
Website ini sampah dan tidak berguna. Kalian tidak becus kerja.,1
Website ini sampah dan tidak berguna. Hasil kerja kalian jelek banget. (PD Hardiansyah Aryani),1
Website kalian sangat membantu untuk referensi event. Apakah tersedia paket untuk event kecil?,0
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Saya tertarik dengan portofolio perusahaan. (CV Rahimah (Persero) Tbk),0
Tim kalian tidak profesional sama sekali. Saya kecewa berat dengan layanan ini. (PT Halim (Persero) Tbk),1
Pelayanan kalian jelek dan lambat. Kalian tidak becus kerja. (PD Saptono),1
Tim kalian sangat tidak kompeten. Kalian tidak becus kerja. (CV Tamba (Persero) Tbk),1
Respon admin buruk sekali. Kalian tidak becus kerja.,1
Berapa estimasi harga untuk backdrop ukuran besar? Tolong kirimkan katalog production terbaru.,0
Tim kalian sangat profesional dan responsif. Saya tertarik dengan portofolio perusahaan. (PT Gunawan Kuswoyo),0
Sistem kalian bikin emosi. Kalian tidak becus kerja. (UD Hakim Zulaika),1
Respon admin buruk sekali. Saya kecewa berat dengan layanan ini. (UD Sudiati),1
Pelayanan sangat mengecewakan dan parah. Hasil kerja kalian jelek banget.,1
Saya ingin menjadwalkan meeting dengan tim production. Apakah tersedia paket untuk event kecil? (PD Andriani Mansur (Persero) Tbk),0
Website ini sampah dan tidak berguna. Saya kecewa berat dengan layanan ini. (PT Narpati Pratama),1
Pelayanan sangat mengecewakan dan parah. Hasil kerja kalian jelek banget.,1
Website kalian sangat membantu untuk referensi event. Tolong kirimkan katalog production terbaru.,0
Saya ingin membuat booth dengan desain minimalis. Apakah tersedia paket untuk event kecil?,0
Admin tolol dan tidak membantu. Kalian tidak becus kerja.,1
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Saya tertarik dengan portofolio perusahaan. (PD Yuniar),0
Pelayanan sangat mengecewakan dan parah. Kalian tidak becus kerja. (PD Rajata Hutapea),1
Saya ingin menjadwalkan meeting dengan tim production. Saya tertarik dengan portofolio perusahaan.,0
Apakah bisa request desain booth custom untuk pameran? Saya tertarik dengan portofolio perusahaan.,0
Apakah tersedia layanan instalasi outdoor? Tolong kirimkan katalog production terbaru.,0
Admin kalian bodoh banget. Kalian tidak becus kerja.,1
Layanan paling buruk yang pernah saya lihat. Hasil kerja kalian jelek banget.,1
"Bangsat, masa revisi lama banget. Hasil kerja kalian jelek banget. (PD Sirait)",1
Admin kalian bodoh banget. Kalian tidak becus kerja. (PD Marbun (Persero) Tbk),1
Website ini sampah dan tidak berguna. Buruk sekali pelayanannya. (CV Namaga Tbk),1
Respon admin buruk sekali. Hasil kerja kalian jelek banget. (UD Rajasa),1
Apakah ada promo untuk event akhir tahun? Apakah tersedia paket untuk event kecil? (UD Gunawan (Persero) Tbk),0
Saya tertarik menggunakan jasa production untuk acara kampus. Mohon bantuan untuk konsultasi desain.,0
Apakah ada promo untuk event akhir tahun? Mohon bantuan untuk konsultasi desain.,0
Website kalian sangat membantu untuk referensi event. Apakah tersedia paket untuk event kecil? (UD Sihotang Tbk),0
Website kalian sangat membantu untuk referensi event. Apakah tersedia paket untuk event kecil? (CV Dabukke Tbk),0
Layanan paling buruk yang pernah saya lihat. Admin tidak berguna sama sekali. (PT Maheswara),1
Pelayanan kalian jelek dan lambat. Hasil kerja kalian jelek banget.,1
"Halo admin, saya ingin bertanya mengenai layanan event. Apakah tersedia paket untuk event kecil? (CV Haryanti Hutapea)",0
"Halo admin, saya ingin bertanya mengenai layanan event. Mohon bantuan untuk konsultasi desain.",0
Mohon informasi paket production yang tersedia. Mohon bantuan untuk konsultasi desain.,0
Saya ingin membuat booth dengan desain minimalis. Tolong kirimkan katalog production terbaru. (UD Pranowo (Persero) Tbk),0
Pelayanan kalian jelek dan lambat. Buruk sekali pelayanannya. (Perum Rahayu Andriani Tbk),1
Boleh minta penawaran harga untuk produksi booth? Saya ingin mengetahui detail layanan.,0
Parah banget hasil produksinya. Saya kecewa berat dengan layanan ini. (PT Prakasa (Persero) Tbk),1
"Halo admin, saya ingin bertanya mengenai layanan event. Mohon bantuan untuk konsultasi desain.",0
"Bangsat, masa revisi lama banget. Admin tidak berguna sama sekali. (Perum Prabowo)",1
Parah banget hasil produksinya. Admin tidak berguna sama sekali.,1
Admin tolol dan tidak membantu. Admin tidak berguna sama sekali. (CV Kuswandari Tbk),1
Pelayanan sangat mengecewakan dan parah. Kalian tidak becus kerja.,1
Apakah ada promo untuk event akhir tahun? Saya ingin mengetahui detail layanan.,0
Saya tertarik menggunakan jasa production untuk acara kampus. Tolong kirimkan katalog production terbaru.,0
Goblok banget cara kerja kalian. Buruk sekali pelayanannya.,1
"Bangsat, masa revisi lama banget. Admin tidak berguna sama sekali. (PD Saefullah Tbk)",1
Mohon informasi paket production yang tersedia. Apakah tersedia paket untuk event kecil? (CV Narpati Novitasari),0
Saya ingin menjadwalkan meeting dengan tim production. Saya ingin mengetahui detail layanan.,0
Kalian bikin acara kacau total. Saya kecewa berat dengan layanan ini. (CV Wijayanti Tbk),1
Saya ingin membuat booth dengan desain minimalis. Apakah tersedia paket untuk event kecil? (Perum Pangestu Padmasari Tbk),0
Apakah bisa request desain booth custom untuk pameran? Apakah tersedia paket untuk event kecil? (CV Mulyani Latupono (Persero) Tbk),0
Tim kalian sangat tidak kompeten. Buruk sekali pelayanannya. (UD Kusmawati Hakim Tbk),1
Admin tolol dan tidak membantu. Admin tidak berguna sama sekali. (UD Sihotang),1
Tim kalian tidak profesional sama sekali. Kalian tidak becus kerja.,1
Tim kalian sangat tidak kompeten. Admin tidak berguna sama sekali. (CV Hutapea Hutagalung Tbk),1
"Halo admin, saya ingin bertanya mengenai layanan event. Mohon bantuan untuk konsultasi desain. (PD Firgantoro Haryanti)",0
Mohon informasi paket production yang tersedia. Mohon bantuan untuk konsultasi desain.,0
Website kalian sangat membantu untuk referensi event. Mohon bantuan untuk konsultasi desain. (PT Hartati (Persero) Tbk),0
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Apakah tersedia paket untuk event kecil? (UD Wastuti (Persero) Tbk),0
Saya ingin menjadwalkan meeting dengan tim production. Apakah tersedia paket untuk event kecil? (Perum Usamah Wastuti),0
Pelayanan sangat mengecewakan dan parah. Buruk sekali pelayanannya. (PD Siregar Yuniar (Persero) Tbk),1
Terima kasih atas respon cepat dari tim. Mohon bantuan untuk konsultasi desain.,0
Mohon informasi paket production yang tersedia. Apakah tersedia paket untuk event kecil?,0
Saya ingin membuat booth dengan desain minimalis. Saya ingin mengetahui detail layanan. (Perum Anggriawan Tbk),0
Berapa estimasi harga untuk backdrop ukuran besar? Apakah tersedia paket untuk event kecil? (PD Manullang),0
Boleh minta penawaran harga untuk produksi booth? Saya tertarik dengan portofolio perusahaan.,0
Boleh minta penawaran harga untuk produksi booth? Apakah tersedia paket untuk event kecil?,0
Tim kalian tidak profesional sama sekali. Admin tidak berguna sama sekali.,1
Sistem kalian bikin emosi. Kalian tidak becus kerja.,1
Goblok banget cara kerja kalian. Buruk sekali pelayanannya. (PT Pradana Iswahyudi Tbk),1
"Dasar goblok, balas chat lama. Kalian tidak becus kerja.",1
Goblok banget cara kerja kalian. Hasil kerja kalian jelek banget. (UD Saputra),1
Apakah ada promo untuk event akhir tahun? Tolong kirimkan katalog production terbaru. (CV Nainggolan Gunarto (Persero) Tbk),0
"Bangsat, masa revisi lama banget. Admin tidak berguna sama sekali. (PD Mahendra (Persero) Tbk)",1
Saya ingin membuat booth dengan desain minimalis. Mohon bantuan untuk konsultasi desain. (CV Gunarto),0
Goblok banget cara kerja kalian. Saya kecewa berat dengan layanan ini.,1
Sistem kalian bikin emosi. Buruk sekali pelayanannya.,1
Apakah bisa produksi signage dalam jumlah banyak? Saya tertarik dengan portofolio perusahaan.,0
Saya ingin membuat booth dengan desain minimalis. Mohon bantuan untuk konsultasi desain. (UD Ardianto),0
Mohon informasi paket production yang tersedia. Tolong kirimkan katalog production terbaru.,0
Boleh minta penawaran harga untuk produksi booth? Saya ingin mengetahui detail layanan. (PD Mansur Mandasari Tbk),0
Apakah tersedia layanan instalasi outdoor? Apakah tersedia paket untuk event kecil? (CV Farida),0
Tim kalian tidak profesional sama sekali. Buruk sekali pelayanannya.,1
Apakah bisa produksi signage dalam jumlah banyak? Saya ingin mengetahui detail layanan. (Perum Tamba),0
Tim kalian tidak profesional sama sekali. Saya kecewa berat dengan layanan ini.,1
"Bangsat, masa revisi lama banget. Saya kecewa berat dengan layanan ini.",1
"Bangsat, masa revisi lama banget. Kalian tidak becus kerja. (Perum Laksmiwati Haryanto Tbk)",1
Parah banget hasil produksinya. Admin tidak berguna sama sekali.,1
Admin kalian bodoh banget. Kalian tidak becus kerja. (PD Firgantoro Aryani (Persero) Tbk),1
Sistem kalian bikin emosi. Kalian tidak becus kerja. (CV Usamah (Persero) Tbk),1
Goblok banget cara kerja kalian. Buruk sekali pelayanannya.,1
Website ini sampah dan tidak berguna. Kalian tidak becus kerja.,1
Parah banget hasil produksinya. Admin tidak berguna sama sekali.,1
Website kalian sangat membantu untuk referensi event. Tolong kirimkan katalog production terbaru.,0
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Tolong kirimkan katalog production terbaru. (PD Tampubolon Tbk),0
Pelayanan sangat mengecewakan dan parah. Hasil kerja kalian jelek banget.,1
Respon admin buruk sekali. Kalian tidak becus kerja. (PD Pudjiastuti),1
Kalian bikin acara kacau total. Hasil kerja kalian jelek banget. (UD Pertiwi Tbk),1
Sistem kalian bikin emosi. Hasil kerja kalian jelek banget. (Perum Mangunsong Mustofa),1
Boleh minta penawaran harga untuk produksi booth? Mohon bantuan untuk konsultasi desain.,0
Kalian bikin acara kacau total. Admin tidak berguna sama sekali. (PD Novitasari Agustina),1
Saya tertarik menggunakan jasa production untuk acara kampus. Apakah tersedia paket untuk event kecil? (PT Wibisono Mulyani),0
Saya ingin menjadwalkan meeting dengan tim production. Saya ingin mengetahui detail layanan.,0
Mohon informasi paket production yang tersedia. Mohon bantuan untuk konsultasi desain. (UD Widodo Handayani (Persero) Tbk),0
Admin tolol dan tidak membantu. Buruk sekali pelayanannya.,1
Berapa estimasi harga untuk backdrop ukuran besar? Apakah tersedia paket untuk event kecil?,0
"Bangsat, masa revisi lama banget. Kalian tidak becus kerja. (PT Mahendra Wibowo)",1
Admin kalian bodoh banget. Saya kecewa berat dengan layanan ini. (CV Marpaung Marpaung Tbk),1
Tim kalian tidak profesional sama sekali. Hasil kerja kalian jelek banget.,1
Boleh minta penawaran harga untuk produksi booth? Saya ingin mengetahui detail layanan. (PT Lestari Hutasoit),0
Terima kasih atas respon cepat dari tim. Tolong kirimkan katalog production terbaru. (CV Hutasoit Tbk),0
Apakah tersedia layanan instalasi outdoor? Mohon bantuan untuk konsultasi desain. (CV Pradipta Pratiwi Tbk),0
Saya ingin menjadwalkan meeting dengan tim production. Mohon bantuan untuk konsultasi desain.,0
Respon admin buruk sekali. Kalian tidak becus kerja. (PT Firmansyah Sirait Tbk),1
Terima kasih atas respon cepat dari tim. Saya tertarik dengan portofolio perusahaan.,0
"Bangsat, masa revisi lama banget. Admin tidak berguna sama sekali.",1
Pelayanan sangat mengecewakan dan parah. Buruk sekali pelayanannya.,1
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Mohon bantuan untuk konsultasi desain. (UD Fujiati Prakasa),0
Apakah bisa produksi signage dalam jumlah banyak? Mohon bantuan untuk konsultasi desain. (PT Anggriawan (Persero) Tbk),0
Apakah tersedia layanan instalasi outdoor? Saya ingin mengetahui detail layanan. (Perum Hidayat Tbk),0
"Halo admin, saya ingin bertanya mengenai layanan event. Tolong kirimkan katalog production terbaru.",0
Website ini sampah dan tidak berguna. Kalian tidak becus kerja.,1
Apakah ada promo untuk event akhir tahun? Apakah tersedia paket untuk event kecil? (Perum Iswahyudi Tbk),0
Mohon informasi paket production yang tersedia. Saya tertarik dengan portofolio perusahaan.,0
Saya ingin membuat booth dengan desain minimalis. Tolong kirimkan katalog production terbaru.,0
Saya ingin menjadwalkan meeting dengan tim production. Saya ingin mengetahui detail layanan.,0
Apakah bisa request desain booth custom untuk pameran? Apakah tersedia paket untuk event kecil?,0
Layanan paling buruk yang pernah saya lihat. Saya kecewa berat dengan layanan ini.,1
Boleh minta penawaran harga untuk produksi booth? Tolong kirimkan katalog production terbaru.,0
Layanan paling buruk yang pernah saya lihat. Saya kecewa berat dengan layanan ini. (PD Sudiati Nugroho (Persero) Tbk),1
Mohon informasi paket production yang tersedia. Tolong kirimkan katalog production terbaru.,0
Website kalian sangat membantu untuk referensi event. Apakah tersedia paket untuk event kecil?,0
Pelayanan kalian jelek dan lambat. Admin tidak berguna sama sekali.,1
Sistem kalian bikin emosi. Kalian tidak becus kerja. (PT Simanjuntak Tbk),1
Tim kalian sangat tidak kompeten. Buruk sekali pelayanannya. (UD Nababan Tbk),1
Mohon informasi paket production yang tersedia. Apakah tersedia paket untuk event kecil? (CV Susanti Hasanah (Persero) Tbk),0
Parah banget hasil produksinya. Kalian tidak becus kerja. (Perum Agustina Tbk),1
Goblok banget cara kerja kalian. Admin tidak berguna sama sekali. (UD Wibowo),1
"Halo admin, saya ingin bertanya mengenai layanan event. Saya ingin mengetahui detail layanan. (PD Wulandari Haryanto)",0
Tim kalian sangat profesional dan responsif. Apakah tersedia paket untuk event kecil?,0
Tim kalian sangat tidak kompeten. Saya kecewa berat dengan layanan ini. (CV Prasasta Tbk),1
Website ini sampah dan tidak berguna. Hasil kerja kalian jelek banget. (Perum Habibi),1
Terima kasih atas respon cepat dari tim. Mohon bantuan untuk konsultasi desain.,0
Boleh minta penawaran harga untuk produksi booth? Saya ingin mengetahui detail layanan.,0
Kalian bikin acara kacau total. Admin tidak berguna sama sekali. (Perum Rahimah),1
Pelayanan sangat mengecewakan dan parah. Saya kecewa berat dengan layanan ini. (UD Dongoran Hidayanto),1
Respon admin buruk sekali. Buruk sekali pelayanannya. (PD Tarihoran (Persero) Tbk),1
Apakah bisa request desain booth custom untuk pameran? Tolong kirimkan katalog production terbaru. (PD Haryanti Mandala),0
Admin tolol dan tidak membantu. Hasil kerja kalian jelek banget.,1
Website kalian sangat membantu untuk referensi event. Tolong kirimkan katalog production terbaru.,0
Goblok banget cara kerja kalian. Admin tidak berguna sama sekali. (CV Samosir Kuswoyo),1
"Dasar goblok, balas chat lama. Saya kecewa berat dengan layanan ini. (PT Santoso Simbolon (Persero) Tbk)",1
Respon admin buruk sekali. Saya kecewa berat dengan layanan ini.,1
Terima kasih atas respon cepat dari tim. Saya tertarik dengan portofolio perusahaan.,0
Tim kalian tidak profesional sama sekali. Hasil kerja kalian jelek banget.,1
Website ini sampah dan tidak berguna. Buruk sekali pelayanannya. (PT Lestari Thamrin (Persero) Tbk),1
Tim kalian sangat tidak kompeten. Saya kecewa berat dengan layanan ini. (CV Pradana),1
Tim kalian sangat profesional dan responsif. Mohon bantuan untuk konsultasi desain. (Perum Maryati (Persero) Tbk),0
Saya ingin membuat booth dengan desain minimalis. Tolong kirimkan katalog production terbaru.,0
Kalian bikin acara kacau total. Saya kecewa berat dengan layanan ini.,1
Apakah bisa produksi signage dalam jumlah banyak? Tolong kirimkan katalog production terbaru.,0
Terima kasih atas respon cepat dari tim. Apakah tersedia paket untuk event kecil? (PT Laksita Maulana),0
Pelayanan sangat mengecewakan dan parah. Hasil kerja kalian jelek banget. (PD Gunarto),1
Berapa estimasi harga untuk backdrop ukuran besar? Mohon bantuan untuk konsultasi desain. (UD Lailasari),0
Berapa estimasi harga untuk backdrop ukuran besar? Tolong kirimkan katalog production terbaru. (PD Wasita (Persero) Tbk),0
Layanan paling buruk yang pernah saya lihat. Admin tidak berguna sama sekali. (PT Manullang),1
Admin tolol dan tidak membantu. Admin tidak berguna sama sekali.,1
Layanan paling buruk yang pernah saya lihat. Admin tidak berguna sama sekali. (CV Saragih Palastri),1
Website ini sampah dan tidak berguna. Hasil kerja kalian jelek banget.,1
Mohon informasi paket production yang tersedia. Mohon bantuan untuk konsultasi desain.,0
Berapa estimasi harga untuk backdrop ukuran besar? Saya ingin mengetahui detail layanan. (PD Nababan (Persero) Tbk),0
Saya ingin membuat booth dengan desain minimalis. Saya tertarik dengan portofolio perusahaan. (PD Namaga Tbk),0
Tim kalian tidak profesional sama sekali. Admin tidak berguna sama sekali. (Perum Aryani),1
Berapa estimasi harga untuk backdrop ukuran besar? Saya ingin mengetahui detail layanan.,0
Admin kalian bodoh banget. Saya kecewa berat dengan layanan ini.,1
Pelayanan kalian jelek dan lambat. Admin tidak berguna sama sekali. (UD Yuniar Nababan),1
Pelayanan sangat mengecewakan dan parah. Saya kecewa berat dengan layanan ini.,1
Goblok banget cara kerja kalian. Saya kecewa berat dengan layanan ini. (CV Prastuti),1
Pelayanan sangat mengecewakan dan parah. Hasil kerja kalian jelek banget. (PT Prasetya Mansur),1
"Bangsat, masa revisi lama banget. Hasil kerja kalian jelek banget. (PD Sihombing Tbk)",1
Website kalian sangat membantu untuk referensi event. Apakah tersedia paket untuk event kecil?,0
Apakah tersedia layanan instalasi outdoor? Saya tertarik dengan portofolio perusahaan. (PD Ramadan),0
"Bangsat, masa revisi lama banget. Saya kecewa berat dengan layanan ini. (CV Wulandari (Persero) Tbk)",1
Layanan paling buruk yang pernah saya lihat. Admin tidak berguna sama sekali.,1
Pelayanan sangat mengecewakan dan parah. Hasil kerja kalian jelek banget.,1
Tim kalian sangat profesional dan responsif. Apakah tersedia paket untuk event kecil? (Perum Narpati (Persero) Tbk),0
Website kalian sangat membantu untuk referensi event. Apakah tersedia paket untuk event kecil? (PT Hidayat Padmasari Tbk),0
Tim kalian sangat profesional dan responsif. Saya tertarik dengan portofolio perusahaan. (PT Setiawan Prasetya Tbk),0
Tim kalian sangat tidak kompeten. Kalian tidak becus kerja.,1
"Dasar goblok, balas chat lama. Hasil kerja kalian jelek banget.",1
Apakah ada promo untuk event akhir tahun? Saya tertarik dengan portofolio perusahaan.,0
Kalian bikin acara kacau total. Hasil kerja kalian jelek banget.,1
Admin kalian bodoh banget. Buruk sekali pelayanannya.,1
Tim kalian sangat profesional dan responsif. Saya tertarik dengan portofolio perusahaan.,0
"Bangsat, masa revisi lama banget. Saya kecewa berat dengan layanan ini.",1
Website ini sampah dan tidak berguna. Hasil kerja kalian jelek banget. (CV Aryani),1
Layanan paling buruk yang pernah saya lihat. Saya kecewa berat dengan layanan ini. (PT Hardiansyah Budiyanto Tbk),1
Tim kalian sangat profesional dan responsif. Mohon bantuan untuk konsultasi desain.,0
Saya ingin membuat booth dengan desain minimalis. Saya ingin mengetahui detail layanan.,0
Admin tolol dan tidak membantu. Saya kecewa berat dengan layanan ini. (PD Hidayanto),1
Saya ingin membuat booth dengan desain minimalis. Saya tertarik dengan portofolio perusahaan. (Perum Rahayu),0
Respon admin buruk sekali. Hasil kerja kalian jelek banget. (UD Rahmawati Tbk),1
Tim kalian sangat tidak kompeten. Admin tidak berguna sama sekali.,1
"Dasar goblok, balas chat lama. Hasil kerja kalian jelek banget. (PD Aryani Uyainah)",1
Website ini sampah dan tidak berguna. Hasil kerja kalian jelek banget.,1
Tim kalian sangat profesional dan responsif. Mohon bantuan untuk konsultasi desain. (PT Rajasa Ardianto),0
Pelayanan sangat mengecewakan dan parah. Saya kecewa berat dengan layanan ini.,1
Website kalian sangat membantu untuk referensi event. Saya tertarik dengan portofolio perusahaan. (UD Kusumo Hidayanto),0
Apakah ada promo untuk event akhir tahun? Saya tertarik dengan portofolio perusahaan.,0
Pelayanan kalian jelek dan lambat. Kalian tidak becus kerja.,1
Boleh minta penawaran harga untuk produksi booth? Saya ingin mengetahui detail layanan.,0
Saya ingin membuat booth dengan desain minimalis. Mohon bantuan untuk konsultasi desain.,0
"Dasar goblok, balas chat lama. Buruk sekali pelayanannya. (PT Iswahyudi Tbk)",1
Apakah ada promo untuk event akhir tahun? Tolong kirimkan katalog production terbaru. (Perum Hardiansyah Tbk),0
Mohon informasi paket production yang tersedia. Apakah tersedia paket untuk event kecil?,0
"Halo admin, saya ingin bertanya mengenai layanan event. Tolong kirimkan katalog production terbaru. (PT Firmansyah)",0
Respon admin buruk sekali. Hasil kerja kalian jelek banget. (PT Damanik Winarsih Tbk),1
Website kalian sangat membantu untuk referensi event. Saya ingin mengetahui detail layanan. (Perum Siregar (Persero) Tbk),0
Mohon informasi paket production yang tersedia. Apakah tersedia paket untuk event kecil?,0
Boleh minta penawaran harga untuk produksi booth? Saya ingin mengetahui detail layanan.,0
Sistem kalian bikin emosi. Kalian tidak becus kerja.,1
Goblok banget cara kerja kalian. Saya kecewa berat dengan layanan ini. (CV Rahimah Sihombing),1
Layanan paling buruk yang pernah saya lihat. Saya kecewa berat dengan layanan ini. (PD Damanik Simanjuntak),1
Website ini sampah dan tidak berguna. Kalian tidak becus kerja. (CV Saputra),1
Tim kalian tidak profesional sama sekali. Saya kecewa berat dengan layanan ini.,1
Respon admin buruk sekali. Saya kecewa berat dengan layanan ini. (CV Sihombing Zulkarnain (Persero) Tbk),1
Apakah ada promo untuk event akhir tahun? Tolong kirimkan katalog production terbaru. (PT Narpati),0
Admin tolol dan tidak membantu. Kalian tidak becus kerja. (Perum Mahendra Yolanda (Persero) Tbk),1
Saya ingin menjadwalkan meeting dengan tim production. Mohon bantuan untuk konsultasi desain.,0
Saya ingin konsultasi mengenai kebutuhan event perusahaan. Saya tertarik dengan portofolio perusahaan.,0
Layanan paling buruk yang pernah saya lihat. Admin tidak berguna sama sekali. (PT Prayoga),1
Saya ingin membuat booth dengan desain minimalis. Tolong kirimkan katalog production terbaru.,0
Boleh minta penawaran harga untuk produksi booth? Tolong kirimkan katalog production terbaru. (PD Firmansyah Habibi),0
Website kalian sangat membantu untuk referensi event. Tolong kirimkan katalog production terbaru.,0
Apakah bisa produksi signage dalam jumlah banyak? Saya tertarik dengan portofolio perusahaan.,0
Tim kalian sangat profesional dan responsif. Saya tertarik dengan portofolio perusahaan. (Perum Marpaung),0
Website ini sampah dan tidak berguna. Buruk sekali pelayanannya.,1
